RevenueID,ME_DATE_SEIZEDDEFENDANT_S_NAME,ME_DATE_RECEIVED,ME_DEFENDANT_S_NAME,ME_DOCKET_NO,ME_ASSETS_SEIZED,ME_CURRENCY_SEIZED,ME_DISTRIBUTION_BY_AGENCY,ME_PROSECUTOR,ME_DATE_OF_FINAL_ORDER,ME_sheet,ME_position_1,ID,STATE,RevenueID2,YEAR,UNIT_TYPE,PROP_TYPE,REV,PROCD_TYPE,CONV_TYPE,CASE_NO
23596,6/20/2017,6/27/2017 0:00,REDACTION,YORSCCR-17-,,$676.00 ,Saco PD 100%,"Raphaelle Silver, AAG",,4,83,596,ME,23596,,OTHER,,,,,YORSCCR-17-
23597,6/20/2017,6/27/2017 0:00,REDACTION,YORSCCR-17-,,$760.00 ,Biddeford PD 100%,"Raphaelle Silver, AAG",case dismissed,4,84,597,ME,23597,,OTHER,,,,,YORSCCR-17-
23598,6/21/2017,6/28/2017 0:00,REDACTION,ANDSCCR-17-1847,,"$1,940.00 ",Auburn PD 100%,"Johanna Gauvreau, AAG",12/5/2017,4,85,598,ME,23598,2017,PROPERTY,CURRENCY,1940,,,ANDSCCR-17-1847
23599,1/5/2017,7/5/2017 0:00,REDACTION,CUMSCCR-17-509,,"$1,236.00 ",MDEA 100%,"Lea-Anne Sutton, AAG",,4,86,599,ME,23599,,OTHER,,,,,CUMSCCR-17-509
23600,,,REDACTION,CUMSCCR-17-509,,"$2,100.00 ",Portland PD 100%,"Lea-Anne Sutton, AAG",,4,87,600,ME,23600,,OTHER,,,,,CUMSCCR-17-509
23601,2/27/2015,7/17/2017 0:00,REDACTION,ANDSCCR-17-2124,,"$2,286.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",4/20/2018,4,88,601,ME,23601,2018,PROPERTY,CURRENCY,2286,,,ANDSCCR-17-2124
23602,5/14/2017,7/19/2017 0:00,REDACTION,KNOSCCR-17-,Yellow Chevy Camaro,"$57,591.00 ",Car - MDEA; money: MDEA 60%; Belfast PD 30%; Waldo  SO 10%,"John Risler, AAG",,4,89,602,ME,23602,,OTHER,,,,,KNOSCCR-17-
23603,3/2/2017,8/8/2017 0:00,REDACTION,YORKSCCR-17-253,,"$5,000.00 ",Biddeford PD 100%,"Raphaelle Silver, AAG",5/13/2019,4,90,603,ME,23603,2019,PROPERTY,CURRENCY,5000,,,YORKSCCR-17-253
23604,4/22/2016,8/15/2016 0:00,REDACTION,CUMSCCR-16-2302,,"$3,085.00 ",MDEA 50%; South Portland PD 25%; Portland PD 25%,"Lea-Anne Sutton, AAG",,4,91,604,ME,23604,,OTHER,,,,,CUMSCCR-16-2302
23605,8/1/2017,,REDACTION,SAGSCCR-17-225 CV-18-33,,"$10,500.00 ","Topsham PD, MDEA, Brunswick PD","Johnathan Nathans, AAG",9/10/2018,4,92,605,ME,23605,2018,PROPERTY,CURRENCY,10500,,,SAGSCCR-17-225 CV-18-33
23606,8/7/2017,8/23/2017 0:00,REDACTION,ANDSCCR-17-2409,,"$3,734.00 ",Auburn PD 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",3/9/2018,4,93,606,ME,23606,2018,PROPERTY,CURRENCY,3734,,,ANDSCCR-17-2409
23607,8/7/2017,8/23/2017 0:00,REDACTION,ANDSCCR-17-2410,,"$1,289.00 ",Auburn PD 100%,"Johanna Gauvreau, AAG",3/9/2018,4,94,607,ME,23607,2018,PROPERTY,CURRENCY,1289,,,ANDSCCR-17-2410
23608,8/7/2017,8/23/2017 0:00,REDACTION,ANDSCCR-17-2412,,"$3,873.00 ",MDEA 50%; Auburn PD 50%,"Johanna Gauvreau, AAG",3/9/2018,4,95,608,ME,23608,2018,PROPERTY,CURRENCY,3873,,,ANDSCCR-17-2412
23609,2/4/2017,8/28/2017 0:00,REDACTION,SomCDCR-17-486,,"$1,040.00 ",MSP 100%,"Francis Griffin, ADA",,4,96,609,ME,23609,,OTHER,,,,,SomCDCR-17-486
23610,5/17/2017,8/28/2017 0:00,REDACTION,SomCDCR-17-919,,"$1,793.00 ",MDEA 100%,"Francis Griffin, ADA",,4,97,610,ME,23610,,OTHER,,,,,SomCDCR-17-919
23611,8/24/2017,9/8/2017 0:00,REDACTION,KENNSCCR-17-1726,one Beretta,$714.00 ,Oakland PD 100%; gun to MDEA,"Katie Sibley, AAG",3/26/2018,4,98,611,ME,23611,2018,PROPERTY,CURRENCY,714,,,KENNSCCR-17-1726
23612,8/23/2017,9/8/2017 0:00,REDACTION,KENNSCCR-17-2255,1 dbl barrel shotgun; Winchester,,MDEA 100%,"Katie Sibley, AAG",3/15/2018,4,99,612,ME,23612,2018,OTHER,,,,,KENNSCCR-17-2255
23613,12/2/2016,9/19/2017 0:00,REDACTION,ANDSCCR-16-4056,,$590.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,4,100,613,ME,23613,,OTHER,,,,,ANDSCCR-16-4056
23614,8/24/2017,9/20/2017 0:00,REDACTION,ANDSCCR-,,$490.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,4,101,614,ME,23614,,OTHER,,,,,ANDSCCR-
23615,8/24/2017,9/20/2017 0:00,REDACTION,YORSCCR-,357 revolver,"$37,937.00 ",Biddeford PD 10%; Saco PD 10%; OOB 10%; Kennebunk PD 10%; MDEA 60%,"Raphaelle Silver, AAG",,4,102,615,ME,23615,,OTHER,,,,,YORSCCR-
23616,9/18/2017,9/20/2017 0:00,REDACTION,YORSCCR-,10 firearms ,"$4,860.00 ",MDEA; Biddeford PD,"Raphaelle Silver, AAG",,4,103,616,ME,23616,,OTHER,,,,,YORSCCR-
23617,4/27/2017,4/25/2017 0:00,REDACTION,OXFSCCR-17-197,SKS rifle,"$3,977.00 ",Oxford County SO 100%,"David Fisher, AAG",2/2/2018,4,104,617,ME,23617,2018,PROPERTY,CURRENCY,3977,,,OXFSCCR-17-197
23618,1/13/2017,9/22/2017 0:00,REDACTION,PENSCCR-17-195,,"$2,242.40 ",MSP 100%,"Devon DeMarco, ADA",,4,105,618,ME,23618,,OTHER,,,,,PENSCCR-17-195
23619,8/31/2017,9/25/2017 0:00,REDACTION,ANDSCCR-17-,,$325.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,4,106,619,ME,23619,,OTHER,,,,,ANDSCCR-17-
23620,8/31/2017,9/25/2017 0:00,REDACTION,ANDSCCR-17,,"$1,807.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,4,107,620,ME,23620,,OTHER,,,,,ANDSCCR-17
23621,7/6/2017,9/27/2017 0:00,REDACTION,PENSCCR-17-2459/2457,,"$19,902.00 ",MDEA 25%; Bangor PD 25%; University of Maine PD 50%,"Janice  Stuver, AAG",,4,108,621,ME,23621,,OTHER,,,,,PENSCCR-17-2459/2457
23622,8/16/2017,9/29/2017 0:00,REDACTION,KENNSCCR-17-1936,,"$1,005.00 ",Waterville PD 50%; MDEA 50%,"Katie Sibley, AAG",1/31/2019,4,109,622,ME,23622,2019,PROPERTY,CURRENCY,1005,,,KENNSCCR-17-1936
23623,7/3/2017,10/5/2017 0:00,REDACTION,ANDSCCR-17-1942,,"$1,797.00 ",Auburn PD 100%,"Johanna Gauvreau, AAG",,4,110,623,ME,23623,,OTHER,,,,,ANDSCCR-17-1942
23624,5/10/2017,10/13/2017 0:00,REDACTION,OXFSCCR-17-20056,,"$2,000.00 ",MSP 100%,"David Fisher, AAG",9/10/2019,4,111,624,ME,23624,2019,PROPERTY,CURRENCY,2000,,,OXFSCCR-17-20056
23625,10/11/2017,10/19/2017 0:00,REDACTION,ANDSCCR-17-3171,1 Remington rifle,"$2,538.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",4/20/2018,4,112,625,ME,23625,2018,PROPERTY,CURRENCY,2538,,,ANDSCCR-17-3171
23626,9/28/2017,10/24/2017 0:00,REDACTION,YORKSCCR-17-776,,"$14,309.00 ","MDEA $13,000/$1,309.00 Kennebunk PD","Raphaelle Silver, AAG",1/3/2019,4,113,626,ME,23626,2019,PROPERTY,CURRENCY,14309,,,YORKSCCR-17-776
23627,9/28/2017,10/24/2017 0:00,REDACTION,YORKSCCR-17-,,$500.00 ,Biddeford PD 100%,"Raphaelle Silver, AAG",,4,114,627,ME,23627,,OTHER,,,,,YORKSCCR-17-
23628,9/15/2017,10/24/2017 0:00,REDACTION,ANDSCCR-17-3824,,"$1,506.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",6/20/2018,4,115,628,ME,23628,2018,PROPERTY,CURRENCY,1506,,,ANDSCCR-17-3824
23629,10/2/2017,10/25/2017 0:00,REDACTION,ANDSCCR-17-3242,,$688.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",2/16/2018,4,116,629,ME,23629,2018,PROPERTY,CURRENCY,688,,,ANDSCCR-17-3242
23630,10/28/2016,10/30/2017 0:00,REDACTION,CUMSCCR-16-6569,,"$2,581.00 ",MDEA 75%; Westbrook PD 25%,"Lea-Anne Sutton, AAG",,4,117,630,ME,23630,,OTHER,,,,,CUMSCCR-16-6569
23631,10/14/2016,10/30/2017 0:00,REDACTION,YORKSCCR-17-61,,$795.00 ,York PD 100%,"Raphaelle Silver, AAG",1/24/2018,4,118,631,ME,23631,2018,PROPERTY,CURRENCY,795,,,YORKSCCR-17-61
23632,10/23/2017,10/31/2017 0:00,REDACTION,YORKSCCR-17-843,2014 Red Dodge Avenger,,York County SO 100%,"Raphaelle Silver, AAG",10/25/2018,4,119,632,ME,23632,2018,OTHER,,,,,YORKSCCR-17-843
23633,4/5/2017,11/8/2017 0:00,REDACTION,KENNSCCR-17-632,,$732.00 ,Waterville PD 100%,"Maeghan Maloney, DA",,4,120,633,ME,23633,,OTHER,,,,,KENNSCCR-17-632
23634,8/6/2017,11/8/2017 0:00,REDACTION,ANDSCCR-17-2391,,"$1,762.00 ",Auburn PD 100%,"Johanna Gauvreau, AAG",3/9/2018,4,121,634,ME,23634,2018,PROPERTY,CURRENCY,1762,,,ANDSCCR-17-2391
23635,8/17/2017,11/8/2017 0:00,REDACTION,ANDSCCR-17-2528,1 Glock,"$10,053.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,4,122,635,ME,23635,,OTHER,,,,,ANDSCCR-17-2528
23636,9/4/2016,11/14/2017 0:00,REDACTION,YORKSCCR-16-754,,"$6,213.00 ",MSP 100%,"Raphaelle Silver, AAG",,4,123,636,ME,23636,,OTHER,,,,,YORKSCCR-16-754
23637,9/12/2017,11/30/2017 0:00,REDACTION,ANDROSCCR-17-2809,,$780.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",2/9/2018,4,124,637,ME,23637,2018,PROPERTY,CURRENCY,780,,,ANDROSCCR-17-2809
23638,11/2/2017,12/1/2017 0:00,REDACTION,YORKSCCR-17-870,,"$1,073.00 ",MSP 100%,"Kyle Myska, AAG",5/13/2019,4,125,638,ME,23638,2019,PROPERTY,CURRENCY,1073,,,YORKSCCR-17-870
23639,10/26/2017,12/1/2017 0:00,REDACTION,LINSCCR-17-,9mm handgun,"$10,104.00 ",handgun (MDEA); MDEA 50%; Lincoln County SO 25%; Knox SO 25%,"John Risler, AAG",,4,126,639,ME,23639,,OTHER,,,,,LINSCCR-17-
23640,10/26/2017,12/1/2017 0:00,REDACTION,LINSCCR-17-,3 firearms,"$2,065.00 ",firearms (MDEA); MDEA 50%; Rockland PD 50%,"John Risler, AAG",,4,127,640,ME,23640,,OTHER,,,,,LINSCCR-17-
23641,11/14/2017,12/1/2017 0:00,REDACTION,WALCRSC-17-851,,"$24,321.00 ",MDEA 40%; Knox SO 25%; Belfast PD 25%; Rockland PD 10%,"John Risler, AAG",4/20/2018,4,128,641,ME,23641,2018,PROPERTY,CURRENCY,24321,,,WALCRSC-17-851
23642,11/7/2017,12/5/2017 0:00,REDACTION,KENNSCCR-17-2253,,"$1,585.00 ",MDEA 100%,"Katie Sibley, AAG",10/23/2018,4,129,642,ME,23642,2018,PROPERTY,CURRENCY,1585,,,KENNSCCR-17-2253
23643,10/25/2017,12/5/2017 0:00,REDACTION,ANDSCCR-17-3287,,$507.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",2/21/2018,4,130,643,ME,23643,2018,PROPERTY,CURRENCY,507,,,ANDSCCR-17-3287
23644,12/6/2017,12/14/2017 0:00,REDACTION,KENNSCCR-17-2505,2006 Acura,,Augusta PD 100%,"Katie Sibley, AAG",,4,131,644,ME,23644,,OTHER,,,,,KENNSCCR-17-2505
23645,12/6/2017,12/14/2017 0:00,REDACTION,KENNSCCR-17-2505,,$495.00 ,MDEA 100%,"Katie Sibley, AAG",,4,132,645,ME,23645,,OTHER,,,,,KENNSCCR-17-2505
23646,12/6/2017,12/14/2017 0:00,REDACTION,KENNSCCR-17-2506,,"$2,750.00 ",MDEA 100%,"Katie Sibley, AAG",4/23/2018,4,133,646,ME,23646,2018,PROPERTY,CURRENCY,2750,,,KENNSCCR-17-2506
23647,9/16/2017,12/14/2017 0:00,REDACTION,YORKSCCR-17-740,,"$1,283.00 ",MSP 100%,"Raphaelle Silver, AAG",1/24/2018,4,134,647,ME,23647,2018,PROPERTY,CURRENCY,1283,,,YORKSCCR-17-740
23648,12/11/2017,12/14/2017 0:00,REDACTION,ANDSCCR-17-3903,,"$5,691.00 ",Lewiston PD  and MSP,"Johanna Gauvreau, AAG",,4,135,648,ME,23648,,OTHER,,,,,ANDSCCR-17-3903
23649,12/3/2013,12/18/2017 0:00,REDACTION,HANCRSC-13-456,,"$3,856.00 ",Hancock County SO 80%; MDEA 20%,"Janice  Stuver, AAG",,4,136,649,ME,23649,,OTHER,,,,,HANCRSC-13-456
23650,,,REDACTION,,,"$27,670.00 ",Hancock County SO 60%; MDEA 20%; Bucksport PD 20%,"Janice  Stuver, AAG",,4,137,650,ME,23650,,OTHER,,,,,
23651,,,REDACTION,,6800 Watt Generator,,Hancock County SO,"Janice  Stuver, AAG",,4,138,651,ME,23651,,OTHER,,,,,
23652,,,REDACTION,,JD mini-excavator,,Hancock County SO,"Janice  Stuver, AAG",,4,139,652,ME,23652,,OTHER,,,,,
23653,,,REDACTION,,4-ton utility trailer,,Hancock County SO,"Janice  Stuver, AAG",,4,140,653,ME,23653,,OTHER,,,,,
23654,,,REDACTION,,1997 Suzuki motorcycle,,Hancock County SO,"Janice  Stuver, AAG",,4,141,654,ME,23654,,OTHER,,,,,
23655,,,REDACTION,,1997 Artic Cat snowmobile,,Hancock County SO,"Janice  Stuver, AAG",,4,142,655,ME,23655,,OTHER,,,,,
23656,,,REDACTION,,2013Polaris snowmobile,,Hancock County SO,"Janice  Stuver, AAG",,4,143,656,ME,23656,,OTHER,,,,,
23657,,,REDACTION,,Husquavrna snow blower,,Hancock County SO,"Janice  Stuver, AAG",,4,144,657,ME,23657,,OTHER,,,,,
23658,,,REDACTION,,surveillance system,,Hancock County SO,"Janice  Stuver, AAG",,4,145,658,ME,23658,,OTHER,,,,,
23659,8/3/2016,12/18/2016 0:00,REDACTION,HANSCCR-16-1661,,"$16,316.00 ",MDEA & Hancock County SO,"Janice  Stuver, AAG",,4,146,659,ME,23659,,OTHER,,,,,HANSCCR-16-1661
23660,,,REDACTION,HANSCCR-16-1661,4 firearms,,MDEA 100%,"Janice  Stuver, AAG",,4,147,660,ME,23660,,OTHER,,,,,HANSCCR-16-1661
23661,9/14/2017,12/20/2017 0:00,REDACTION,YORSCCR-17-708,,$580.00 ,Kennebunk PD 100%,"Raphaelle Silver, AAG",5/7/2018,4,148,661,ME,23661,2018,PROPERTY,CURRENCY,580,,,YORSCCR-17-708
23662,12/10/2017,12/21/2017 0:00,REDACTION,ANDSCCR-17-,,"$2,301.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,4,149,662,ME,23662,,OTHER,,,,,ANDSCCR-17-
23663,6/21/2016,12/8/2017 0:00,REDACTION,PENSCCR-16-2343,MV,,Penobscot County SO,"Janice  Stuver, AAG",,4,150,663,ME,23663,,OTHER,,,,,PENSCCR-16-2343
23664,,,REDACTION,PENSCCR-16-2343,,"$24,260.00 ",MDEA; BangorPD; ,"Janice  Stuver, AAG",,4,151,664,ME,23664,,OTHER,,,,,PENSCCR-16-2343
23665,5/5/2016,12/8/2017 0:00,REDACTION,PENSCCR-16-1748,,"$17,578.00 ",MDEA; Bangor PD,"Janice  Stuver, AAG",,4,152,665,ME,23665,,OTHER,,,,,PENSCCR-16-1748
23666,5/5/2016,12/8/2017 0:00,REDACTION,PENSCCR-16-1747,,"$37,578.00 ",MDEA; Bangor PD,"Janice  Stuver, AAG",,4,153,666,ME,23666,,OTHER,,,,,PENSCCR-16-1747
23667,1/11/2017,12/8/2017 0:00,REDACTION,PENSCCR-17-177,,"$2,210.00 ",MDEA 50%; Bangor PD 50%,"Janice  Stuver, AAG",,4,154,667,ME,23667,,OTHER,,,,,PENSCCR-17-177
23668,10/19/2017,12/27/2017 0:00,REDACTION,ANDSCCR-17-3230,,$500.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",3/9/2018,4,155,668,ME,23668,2018,PROPERTY,CURRENCY,500,,,ANDSCCR-17-3230
23669,12/6/2017,12/27/2017 0:00,REDACTION,ANDSCCR-17-3818,,$747.00 ,Lewiston PD 100%,"Darcy Mitchell, AAG",2/28/2019,4,156,669,ME,23669,2019,PROPERTY,CURRENCY,747,,,ANDSCCR-17-3818
23670,10/24/2017,12/27/2017 0:00,REDACTION,ANDSCCR-17-,,"$11,097.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,4,157,670,ME,23670,,OTHER,,,,,ANDSCCR-17-
23671,10/27/2017,12/27/2017 0:00,REDACTION,ANDSCCR-17-3308,,"$1,184.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",6/20/2018,4,158,671,ME,23671,2018,PROPERTY,CURRENCY,1184,,,ANDSCCR-17-3308
23672,11/22/2017,12/27/2017 0:00,REDACTION,ANDSCCR-17-3717,,"$1,299.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",8/27/2018,4,159,672,ME,23672,2018,PROPERTY,CURRENCY,1299,,,ANDSCCR-17-3717
23673,12/22/2017,12/29/2017 0:00,REDACTION,ANDSCCR-17-,,"$2,383.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,4,160,673,ME,23673,,OTHER,,,,,ANDSCCR-17-
23674,12/22/2017,12/29/2017 0:00,REDACTION,ANDSCCR-18-961,,"$1,806.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",2/15/2019,4,161,674,ME,23674,2019,PROPERTY,CURRENCY,1806,,,ANDSCCR-18-961
23675,,,,,,,,"Janice  Stuver, AAG",,4,162,675,ME,23675,,OTHER,,,,,
23676,12/7/2016,1/25/2018 0:00,REDACTION,PENSCCR-17-3267,,"$3,576.00 ",MDEA 20%; Hancock County SO 80%,"Janice Stuver, AAG",,5,1,676,ME,23676,,OTHER,,,,,PENSCCR-17-3267
23677,9/23/2016,1/25/2018 0:00,REDACTION,HANSCCR-16-1288,1 firearm,"$1,162.00 ",Hancock County SO 100% currency; MDEA firearm,"Janice Stuver, AAG",,5,2,677,ME,23677,,OTHER,,,,,HANSCCR-16-1288
23678,9/28/2017,1/25/2018 0:00,REDACTION,HANSCCR-17-1214,,$530.00 ,MDEA 100%,"Janice Stuver, AAG",,5,3,678,ME,23678,,OTHER,,,,,HANSCCR-17-1214
23679,1/10/2018,1/25/2018 0:00,REDACTION,ANDSCCR-18-187,,"$2,131.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",12/10/2018,5,4,679,ME,23679,2018,PROPERTY,CURRENCY,2131,,,ANDSCCR-18-187
23680,1/16/2018,1/26/2018 0:00,REDACTION,ANDSCCR-18-221,,"$2,195.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",10/26/2018,5,5,680,ME,23680,2018,PROPERTY,CURRENCY,2195,,,ANDSCCR-18-221
23681,2/4/2018,2/5/2018 0:00,REDACTION,ANDSCCR-18-,,$841.15 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,6,681,ME,23681,,OTHER,,,,,ANDSCCR-18-
23682,2/1/2018,2/6/2018 0:00,REDACTION,YORKSCCR-18-91,,"$29,230.00 ","MDEA 25%; York SO 13.5%, Kennebunk PD 13.5%, Bidd PD 13.5%, OOB PD 13.5%, Saco PD 13.5%, MSP 7.5%","Kyle Myska, AAG",5/22/2019,5,7,682,ME,23682,2019,PROPERTY,CURRENCY,29230,,,YORKSCCR-18-91
23683,1/3/2018,2/8/2018 0:00,REDACTION,KNOSCCR-18-,,"$4,251.00 ",MSP 60%; MDEA 40%,"John Risler, AAG",,5,8,683,ME,23683,,OTHER,,,,,KNOSCCR-18-
23684,7/7/2017,2/9/2018 0:00,REDACTION,YORKSCCR-17-533,,"$2,400.00 ",Saco PD 100%,"Raphaelle Silver, AAG",,5,9,684,ME,23684,,OTHER,,,,,YORKSCCR-17-533
23685,9/26/2017,2/14/2018 0:00,REDACTION,PENSCCR-17-3715,,"$5,143.00 ",MDEA 50%; Bangor PD 50%,"Janice Stuver, AAG",,5,10,685,ME,23685,,OTHER,,,,,PENSCCR-17-3715
23686,9/27/2017,2/15/2018 0:00,REDACTION,KENNSCCR-17-2005,2013 Chevy Equinox,,Waterville PD 100%,"Katie Sibley, AAG",4/20/2018,5,11,686,ME,23686,2018,OTHER,,,,,KENNSCCR-17-2005
23687,2/14/2018,2/20/2018 0:00,REDACTION,ANDSCCR-18-,,"$7,212.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,12,687,ME,23687,,OTHER,,,,,ANDSCCR-18-
23688,6/19/2017,2/20/2018 0:00,REDACTION,CUMSCCR-17-4628,,$961.00 ,MDEA 100%,"Lea-Anne Sutton, AAG",,5,13,688,ME,23688,,OTHER,,,,,CUMSCCR-17-4628
23689,6/5/2017,2/20/2018 0:00,REDACTION,CUMSCCR-17-3157,,"$20,303.25 ",MSP 100%,"Lea-Anne Sutton, AAG",,5,14,689,ME,23689,,OTHER,,,,,CUMSCCR-17-3157
23690,2/22/2018,3/1/2018 0:00,REDACTION,KNOSCCR-18-138,,"$4,326.00 ",MDEA 60%; Belfast PD 40%,"John Risler, AAG",7/22/2019,5,15,690,ME,23690,2019,PROPERTY,CURRENCY,4326,,,KNOSCCR-18-138
23691,3/2/2018,3/14/2018 0:00,REDACTION,KNOSCCR-18-193,,"$1,221.00 ",Knox SO 50%; MDEA 50%,"John Risler, AAG",2/25/2019,5,16,691,ME,23691,2019,PROPERTY,CURRENCY,1221,,,KNOSCCR-18-193
23692,3/1/2018,3/14/2018 0:00,REDACTION,OXFSCCR-18-,,"$1,634.00 ",Oxford County SO 100%,"David Fisher, AAG",money being returned,5,17,692,ME,23692,,OTHER,,,,,OXFSCCR-18-
23693,1/12/2018,3/14/2018 0:00,REDACTION,YORKSCCR-18-267,,"$1,508.00 ",MDEA 100%,"Raphaelle Silver, AAG",7/20/2018,5,18,693,ME,23693,2018,PROPERTY,CURRENCY,1508,,,YORKSCCR-18-267
23694,3/15/2018,3/20/2018 0:00,REDACTION,KNOSCCR-18-239,,$750.00 ,MDEA 100%,"John Risler, AAG",8/28/2018,5,19,694,ME,23694,2018,PROPERTY,CURRENCY,750,,,KNOSCCR-18-239
23695,3/5/2016,3/28/2018 0:00,REDACTION,ARRCR-16-30138,,$640.00 ,MDEA 100%,"Kurt Kafferlin, ADA",,5,20,695,ME,23695,,OTHER,,,,,ARRCR-16-30138
23696,4/2/2018,4/6/2018 0:00,REDACTION,KENNSCCR-18-550,,$264.00 ,,"Katie Sibley, AAG",,5,21,696,ME,23696,,OTHER,,,,,KENNSCCR-18-550
23697,3/20/2018,4/4/2018 0:00,REDACTION,ANDSCCR-18-1015,,"$1,433.00 ",Auburn PD 100%,"Johanna Gauvreau, AAG",8/8/2018,5,22,697,ME,23697,2018,PROPERTY,CURRENCY,1433,,,ANDSCCR-18-1015
23698,3/20/2018,4/4/2018 0:00,REDACTION,ANDSCCR-18-1016,,$795.00 ,Auburn PD 100%,"Johanna Gauvreau, AAG",8/16/2018,5,23,698,ME,23698,2018,PROPERTY,CURRENCY,795,,,ANDSCCR-18-1016
23699,3/28/2018,4/4/2018 0:00,REDACTION,ANDSCCR-18-,,$654.00 ,Farmington PD 100%,"Johanna Gauvreau, AAG",,5,24,699,ME,23699,,OTHER,,,,,ANDSCCR-18-
23700,1/11/2018,4/9/2018 0:00,REDACTION,FRANKSCCR-18-,,"$4,629.00 ",Farmington PD 100%,"David Fisher, AAG",,5,25,700,ME,23700,,OTHER,,,,,FRANKSCCR-18-
23701,1/20/2018,4/9/2018 0:00,REDACTION,YORKSCCR-18-53,2011 Honda Accord,,Maine State Police 100%,"Raphaelle Silver, AAG",vehicle being returned,5,26,701,ME,23701,,OTHER,,,,,YORKSCCR-18-53
23702,1/26/2018,4/9/2018 0:00,REDACTION,YORKSCCR-18-70,,"$3,741.55 ",Biddeford PD 100%,"Raphaelle Silver, AAG",4/26/2018,5,27,702,ME,23702,2018,PROPERTY,CURRENCY,3742,,,YORKSCCR-18-70
23703,1/25/2018,4/11/2018 0:00,REDACTION,ANDSCCR-18-,,"$1,933.48 ",Auburn PD 100%,"Johanna Gauvreau, AAG",,5,28,703,ME,23703,,OTHER,,,,,ANDSCCR-18-
23704,9/1/2017,4/17/2018 0:00,REDACTION,KENCR-17-2150,,"$15,298.00 ",Maine State Police 100%,"Meaghan Maloney, DA",,5,29,704,ME,23704,,OTHER,,,,,KENCR-17-2150
23705,12/6/2013,4/18/2018 0:00,REDACTION,WALDOCR-13-212,,"$1,915.00 ",MDEA 60%; Belfast PD 40%,"Eric Walker, ADA",,5,30,705,ME,23705,,OTHER,,,,,WALDOCR-13-212
23706,1/6/2014,4/18/2018 0:00,REDACTION,WALDOCR-14-4,,$480.00 ,MDEA 100%,"Eric Walker, ADA",5/8/2018,5,31,706,ME,23706,2018,PROPERTY,CURRENCY,480,,,WALDOCR-14-4
23707,3/16/2018,4/5/2018 0:00,REDACTION,KENNSCCR-18-593,,"$3,330 ",MDEA 100%,"Katie Sibley, AAG",,5,32,707,ME,23707,,OTHER,,,,,KENNSCCR-18-593
23708,2/1/2018,4/23/2018 0:00,REDACTION,YORKSCCR-18-,2 firearms,,MDEA 100%,"Raphaelle Silver, AAG",,5,33,708,ME,23708,,OTHER,,,,,YORKSCCR-18-
23709,3/2/2018,4/23/2018 0:00,REDACTION,KNOSCCR-18-197,,$940.00 ,MDEA 100%,"John Risler, AAG",Withhold & Deliver to DHHS for child support,5,34,709,ME,23709,,OTHER,,,,,KNOSCCR-18-197
23710,4/5/2018,4/23/2018 0:00,REDACTION,ANDSCCR-18-596,,"$2,000.00 ",MDEA 100%,"Katie Sibley, AAG",7/12/2018,5,35,710,ME,23710,2018,PROPERTY,CURRENCY,2000,,,ANDSCCR-18-596
23711,4/16/2018,4/23/2018 0:00,REDACTION,YORKSCCR-18,,"$6,000.00 ",Biddeford PD 50%; MDEA 50%,"Raphaelle Silver, AAG",,5,36,711,ME,23711,,OTHER,,,,,YORKSCCR-18
23712,4/19/2018,4/23/2018 0:00,REDACTION,YORKSCCR-18-376,2 firearms,,MDEA 100%,"Raphaelle Silver, AAG",10/25/2018,5,37,712,ME,23712,2018,OTHER,,,,,YORKSCCR-18-376
23713,4/4/2018,4/23/2018 0:00,REDACTION,KNOSCCR-18-,,"$1,060.00 ",MDEA 50%; Rockland PD 50%,"John Risler, AAG",money being returned,5,38,713,ME,23713,,OTHER,,,,,KNOSCCR-18-
23714,4/4/2018,4/23/2018 0:00,REDACTION,KNOSCCR-18-302,,"$3,196.00 ","MDEA 40%; Knox SO 40%, Waldoboro PD 10%","John Risler, AAG",2/22/2019,5,39,714,ME,23714,2019,PROPERTY,CURRENCY,3196,,,KNOSCCR-18-302
